customer_id,total_spent,total_orders,avg_basket,days_since_last,area,cluster,segment_label
69088723,254.16,1,254.16,489,Hapur,1,🆕 New Customers
69219122,1560.5500000000002,2,780.2750000000001,331,Pimpri-Chinchwad,1,🆕 New Customers
69240186,3444.88,3,1148.2933333333333,178,Kottayam,0,👑 Champions
69242672,2182.02,2,1091.01,47,Gandhidham,3,💤 At-Risk Customers
69276352,2783.92,2,1391.96,294,Mysore,2,💛 Loyal Customers
69339331,2476.38,1,2476.38,114,Raurkela Industrial Township,2,💛 Loyal Customers
69340015,3675.6799999999994,2,1837.8399999999997,36,Tenali,2,💛 Loyal Customers
69353754,1444.84,1,1444.84,309,Medininagar,2,💛 Loyal Customers
69364309,3278.7799999999997,2,1639.3899999999999,305,Haridwar,2,💛 Loyal Customers
69415494,2527.41,2,1263.705,234,Rajkot,2,💛 Loyal Customers
69416782,3065.1,2,1532.55,34,Bijapur,2,💛 Loyal Customers
69516494,3431.85,3,1143.95,163,Kanpur,0,👑 Champions
69632084,1522.3899999999999,2,761.1949999999999,69,Etawah,3,💤 At-Risk Customers
69749541,1648.41,1,1648.41,329,Satara,2,💛 Loyal Customers
69761993,2644.69,3,881.5633333333334,301,Gangtok,3,💤 At-Risk Customers
69762479,638.68,1,638.68,385,Jamalpur,1,🆕 New Customers
69863493,5335.610000000001,5,1067.122,50,Junagadh,0,👑 Champions
69908484,1892.76,3,630.92,85,Udupi,3,💤 At-Risk Customers
69925688,6120.5199999999995,4,1530.1299999999999,139,Nandyal,0,👑 Champions
70084516,2216.2200000000003,1,2216.2200000000003,240,Pallavaram,2,💛 Loyal Customers
70168151,494.15999999999997,2,247.07999999999998,159,Jamalpur,3,💤 At-Risk Customers
70170606,386.92,1,386.92,336,Purnia,1,🆕 New Customers
70220141,2934.8900000000003,3,978.2966666666667,354,Sambalpur,2,💛 Loyal Customers
70221073,551.88,1,551.88,455,Etawah,1,🆕 New Customers
70230254,767.85,2,383.925,98,Suryapet,3,💤 At-Risk Customers
70243933,271.68,1,271.68,335,Mahbubnagar,1,🆕 New Customers
70363568,4887.95,4,1221.9875,18,Shahjahanpur,0,👑 Champions
70372270,3398.45,3,1132.8166666666666,133,Ichalkaranji,0,👑 Champions
70391758,327.1,1,327.1,537,Tezpur,1,🆕 New Customers
70420271,568.94,1,568.94,420,Bhusawal,1,🆕 New Customers
70459847,1917.53,2,958.765,136,Bhopal,3,💤 At-Risk Customers
70529459,3749.55,3,1249.8500000000001,217,Pondicherry,0,👑 Champions
70543108,2458.66,2,1229.33,205,Rajahmundry,2,💛 Loyal Customers
70589930,1858.22,3,619.4066666666666,343,Sambalpur,1,🆕 New Customers
70608515,984.78,2,492.39,265,Belgaum,3,💤 At-Risk Customers
70615775,1586.5,2,793.25,58,Ludhiana,3,💤 At-Risk Customers
70798876,1048.14,2,524.07,56,Dhanbad,3,💤 At-Risk Customers
70867736,3125.2200000000003,3,1041.74,156,Ambattur,0,👑 Champions
70965437,269.38,1,269.38,283,Alwar,1,🆕 New Customers
70966268,141.28,1,141.28,380,Arrah,1,🆕 New Customers
70976153,2718.82,3,906.2733333333334,148,Ahmednagar,3,💤 At-Risk Customers
71176678,244.04999999999998,1,244.04999999999998,549,Dhule,1,🆕 New Customers
71189232,4441.74,2,2220.87,187,New Delhi,2,💛 Loyal Customers
71229024,675.8000000000001,2,337.90000000000003,154,Jamalpur,3,💤 At-Risk Customers
71235336,2589.54,1,2589.54,75,Bokaro,2,💛 Loyal Customers
71252391,4123.47,5,824.6940000000001,106,Kulti,0,👑 Champions
71276926,2478.63,1,2478.63,531,Nangloi Jat,2,💛 Loyal Customers
71321741,2468.74,2,1234.37,423,Saharsa,2,💛 Loyal Customers
71411879,2215.38,1,2215.38,567,Etawah,2,💛 Loyal Customers
71607166,1618.99,2,809.495,1,Rohtak,3,💤 At-Risk Customers
71615827,2929.2200000000003,2,1464.6100000000001,290,Bulandshahr,2,💛 Loyal Customers
71643758,2948.52,2,1474.26,175,Kottayam,2,💛 Loyal Customers
71694275,1312.46,3,437.4866666666667,292,Aurangabad,3,💤 At-Risk Customers
71755645,568.41,1,568.41,367,Pallavaram,1,🆕 New Customers
71767248,1849.3500000000001,1,1849.3500000000001,507,Jalandhar,2,💛 Loyal Customers
71902700,3621.0699999999997,4,905.2674999999999,51,Bhind,0,👑 Champions
71905368,935.8299999999999,2,467.91499999999996,167,Bathinda,3,💤 At-Risk Customers
71956734,3907.17,2,1953.585,4,Adoni,2,💛 Loyal Customers
72089140,3860.05,3,1286.6833333333334,18,Kamarhati,0,👑 Champions
72132838,1556.17,2,778.085,177,Raurkela Industrial Township,3,💤 At-Risk Customers
72164737,309.62,1,309.62,345,Udaipur,1,🆕 New Customers
72263318,2220.65,2,1110.325,134,Fatehpur,3,💤 At-Risk Customers
72359843,988.34,1,988.34,451,Kalyan-Dombivli,1,🆕 New Customers
72366758,4624.73,4,1156.1825,344,Ichalkaranji,0,👑 Champions
72415263,1098.05,2,549.025,397,Pallavaram,1,🆕 New Customers
72489544,2055.32,3,685.1066666666667,203,Siwan,3,💤 At-Risk Customers
72495274,1573.7,1,1573.7,591,Aizawl,1,🆕 New Customers
72564495,963.99,1,963.99,35,Gandhidham,3,💤 At-Risk Customers
72576730,1140.53,2,570.265,343,Chennai,1,🆕 New Customers
72605638,2381.58,3,793.86,47,Korba,3,💤 At-Risk Customers
72667140,1303.86,1,1303.86,422,Mysore,1,🆕 New Customers
72675976,697.53,1,697.53,68,Bhusawal,3,💤 At-Risk Customers
72702075,941.19,1,941.19,232,Jalna,3,💤 At-Risk Customers
72797175,1320.57,1,1320.57,112,Loni,3,💤 At-Risk Customers
72857290,1190.08,2,595.04,212,Sasaram,3,💤 At-Risk Customers
72889295,898.0,3,299.3333333333333,86,Sasaram,3,💤 At-Risk Customers
72942753,1652.42,1,1652.42,160,Gurgaon,2,💛 Loyal Customers
72946405,4019.84,3,1339.9466666666667,185,Kulti,0,👑 Champions
73061709,1477.85,2,738.925,44,Uluberia,3,💤 At-Risk Customers
73098723,2070.2400000000002,1,2070.2400000000002,530,Coimbatore,2,💛 Loyal Customers
73363613,2209.1800000000003,4,552.2950000000001,91,Gopalpur,3,💤 At-Risk Customers
73377004,1498.3300000000002,4,374.58250000000004,5,Delhi,3,💤 At-Risk Customers
73392739,1908.54,3,636.18,186,Bikaner,3,💤 At-Risk Customers
73393269,3210.8900000000003,4,802.7225000000001,38,Ajmer,0,👑 Champions
73428596,3855.08,2,1927.54,67,Kakinada,2,💛 Loyal Customers
73586244,535.22,1,535.22,460,Erode,1,🆕 New Customers
73639935,2150.75,2,1075.375,57,Medininagar,3,💤 At-Risk Customers
73660582,3468.91,3,1156.3033333333333,22,Agra,0,👑 Champions
73661993,1120.1,2,560.05,117,Hajipur,3,💤 At-Risk Customers
73679086,1635.0,1,1635.0,114,Dibrugarh,2,💛 Loyal Customers
73735548,418.48,1,418.48,152,Haldia,3,💤 At-Risk Customers
73799927,4100.3,4,1025.075,5,Ambala,0,👑 Champions
73807097,223.27,1,223.27,23,Firozabad,3,💤 At-Risk Customers
73869823,3125.02,3,1041.6733333333334,207,Mysore,0,👑 Champions
73891999,923.84,1,923.84,36,Sambalpur,3,💤 At-Risk Customers
73933840,568.94,1,568.94,465,Raiganj,1,🆕 New Customers
74038361,1692.4,2,846.2,202,Khandwa,3,💤 At-Risk Customers
74172010,4152.08,3,1384.0266666666666,210,Tadipatri,0,👑 Champions
74174956,2123.45,3,707.8166666666666,184,Latur,3,💤 At-Risk Customers
74179536,3946.0699999999997,4,986.5174999999999,107,Nizamabad,0,👑 Champions
74195536,485.14,1,485.14,315,Amaravati,1,🆕 New Customers
74212242,3062.11,3,1020.7033333333334,5,Allahabad,0,👑 Champions
74230420,3584.29,3,1194.7633333333333,72,Mathura,0,👑 Champions
74231111,810.73,2,405.365,124,Thane,3,💤 At-Risk Customers
74313592,2576.17,3,858.7233333333334,84,Pimpri-Chinchwad,3,💤 At-Risk Customers
74515162,899.94,1,899.94,507,Durgapur,1,🆕 New Customers
74548003,1945.38,1,1945.38,303,Erode,2,💛 Loyal Customers
74572121,925.65,1,925.65,197,Mau,3,💤 At-Risk Customers
74682740,8308.32,4,2077.08,115,Rewa,0,👑 Champions
74694186,1982.17,2,991.085,155,Hubli–Dharwad,3,💤 At-Risk Customers
74735607,4823.610000000001,2,2411.8050000000003,100,Raipur,2,💛 Loyal Customers
74761384,649.6,2,324.8,209,Nadiad,3,💤 At-Risk Customers
74762653,1645.26,1,1645.26,147,Kakinada,2,💛 Loyal Customers
74833221,2162.8500000000004,1,2162.8500000000004,312,Nashik,2,💛 Loyal Customers
74840437,517.03,1,517.03,454,Korba,1,🆕 New Customers
75028268,966.1,1,966.1,424,Kirari Suleman Nagar,1,🆕 New Customers
75038062,384.77,2,192.385,58,Avadi,3,💤 At-Risk Customers
75081265,2983.55,2,1491.775,334,Nizamabad,2,💛 Loyal Customers
75082508,3384.2599999999998,3,1128.0866666666666,190,Navi Mumbai,0,👑 Champions
75213636,3961.3100000000004,7,565.9014285714286,24,Sonipat,0,👑 Champions
75244116,3634.2,5,726.8399999999999,216,Gorakhpur,0,👑 Champions
75289676,1920.27,2,960.135,194,Bardhaman,3,💤 At-Risk Customers
75464725,1754.81,2,877.405,333,Sambhal,1,🆕 New Customers
75467328,592.17,1,592.17,318,Siliguri,1,🆕 New Customers
75474920,2003.6,2,1001.8,283,Serampore,3,💤 At-Risk Customers
75490147,1277.4499999999998,2,638.7249999999999,69,Vadodara,3,💤 At-Risk Customers
75510747,2395.79,4,598.9475,140,Fatehpur,0,👑 Champions
75566105,1485.87,2,742.935,484,Hyderabad,1,🆕 New Customers
75632045,1344.1599999999999,2,672.0799999999999,14,Silchar,3,💤 At-Risk Customers
75640174,1789.41,2,894.705,35,Akola,3,💤 At-Risk Customers
75674671,3842.8499999999995,2,1921.4249999999997,56,Tadipatri,2,💛 Loyal Customers
75739462,4860.400000000001,5,972.0800000000002,42,Satna,0,👑 Champions
75752515,834.48,2,417.24,315,Ballia,1,🆕 New Customers
75828735,2483.31,1,2483.31,25,Ramagundam,2,💛 Loyal Customers
75836905,3784.58,3,1261.5266666666666,284,Ongole,0,👑 Champions
75860724,2905.7799999999997,2,1452.8899999999999,80,Aizawl,2,💛 Loyal Customers
75892474,665.4200000000001,2,332.71000000000004,411,Guntur,1,🆕 New Customers
75913572,3788.96,3,1262.9866666666667,37,Guna,0,👑 Champions
75928073,3087.4700000000003,4,771.8675000000001,69,Udupi,0,👑 Champions
75944533,1405.42,1,1405.42,14,Jabalpur,3,💤 At-Risk Customers
75984768,1879.0,2,939.5,276,Guwahati,3,💤 At-Risk Customers
76008165,1245.62,1,1245.62,485,Katihar,1,🆕 New Customers
76019750,359.98,1,359.98,203,Thiruvananthapuram,3,💤 At-Risk Customers
76020843,170.35999999999999,2,85.17999999999999,98,New Delhi,3,💤 At-Risk Customers
76202036,305.1,1,305.1,66,Gwalior,3,💤 At-Risk Customers
76212152,5652.3,3,1884.1000000000001,426,Agra,2,💛 Loyal Customers
76218218,133.67000000000002,2,66.83500000000001,284,Etawah,1,🆕 New Customers
76327561,3746.6800000000003,4,936.6700000000001,100,Adoni,0,👑 Champions
76359458,2046.6100000000001,3,682.2033333333334,156,Hosur,3,💤 At-Risk Customers
76377003,1270.68,1,1270.68,331,Chandigarh,1,🆕 New Customers
76438648,1847.68,1,1847.68,473,Dewas,2,💛 Loyal Customers
76441843,16.86,1,16.86,369,Gulbarga,1,🆕 New Customers
76512976,401.25,2,200.625,218,Belgaum,3,💤 At-Risk Customers
76533277,1917.1699999999998,2,958.5849999999999,299,Gangtok,1,🆕 New Customers
76604145,1531.52,1,1531.52,326,Rourkela,2,💛 Loyal Customers
76830090,746.03,1,746.03,443,Panipat,1,🆕 New Customers
76850859,5007.29,4,1251.8225,11,Berhampur,0,👑 Champions
76857266,505.34999999999997,2,252.67499999999998,332,Mumbai,1,🆕 New Customers
76864442,1655.6399999999999,1,1655.6399999999999,289,Karnal,2,💛 Loyal Customers
76917159,2230.22,5,446.044,44,Ludhiana,0,👑 Champions
76925460,979.99,1,979.99,92,Kharagpur,3,💤 At-Risk Customers
76970363,2306.95,3,768.9833333333332,465,Firozabad,1,🆕 New Customers
76971644,2724.26,4,681.065,70,Thoothukudi,0,👑 Champions
76987910,2414.9,2,1207.45,393,Shahjahanpur,2,💛 Loyal Customers
77007315,3893.44,4,973.36,65,Satara,0,👑 Champions
77015367,1105.4499999999998,2,552.7249999999999,403,Chittoor,1,🆕 New Customers
77035814,3411.2,4,852.8,129,Bhimavaram,0,👑 Champions
77085443,1677.98,2,838.99,353,Naihati,1,🆕 New Customers
77086074,1754.86,1,1754.86,109,Hazaribagh,2,💛 Loyal Customers
77086539,2250.53,3,750.1766666666667,43,Sangli-Miraj & Kupwad,3,💤 At-Risk Customers
77128325,424.28000000000003,2,212.14000000000001,242,Satna,3,💤 At-Risk Customers
77161976,418.48,1,418.48,155,Dindigul,3,💤 At-Risk Customers
77214094,4988.1900000000005,3,1662.7300000000002,193,Khammam,0,👑 Champions
77217240,229.04,1,229.04,61,Karawal Nagar,3,💤 At-Risk Customers
77220027,545.49,1,545.49,354,Coimbatore,1,🆕 New Customers
77306672,1873.96,1,1873.96,265,Motihari,2,💛 Loyal Customers
77320193,1405.42,1,1405.42,258,Jalgaon,2,💛 Loyal Customers
77345018,2041.56,2,1020.78,47,Udupi,3,💤 At-Risk Customers
77397957,5444.16,3,1814.72,167,Coimbatore,0,👑 Champions
77559557,2674.83,2,1337.415,515,Madurai,2,💛 Loyal Customers
77614510,5626.58,4,1406.645,38,Sirsa,0,👑 Champions
77618011,1950.6000000000001,1,1950.6000000000001,299,Silchar,2,💛 Loyal Customers
77625089,101.28,1,101.28,480,Rourkela,1,🆕 New Customers
77661491,863.4300000000001,1,863.4300000000001,473,Hosur,1,🆕 New Customers
77673290,3683.8,2,1841.9,216,Sagar,2,💛 Loyal Customers
77768189,1395.3200000000002,2,697.6600000000001,9,Machilipatnam,3,💤 At-Risk Customers
77811864,4390.110000000001,4,1097.5275000000001,194,Miryalaguda,0,👑 Champions
77862447,3745.79,3,1248.5966666666666,313,Bally,0,👑 Champions
77869660,10115.75,9,1123.9722222222222,57,Gandhinagar,0,👑 Champions
77921718,386.47,2,193.235,437,Thrissur,1,🆕 New Customers
77961205,4299.0199999999995,3,1433.0066666666664,26,Burhanpur,0,👑 Champions
78014505,563.46,1,563.46,436,Kottayam,1,🆕 New Customers
78053306,422.23,1,422.23,598,Visakhapatnam,1,🆕 New Customers
78157360,3550.52,3,1183.5066666666667,257,Udaipur,0,👑 Champions
78158536,2494.29,1,2494.29,241,Imphal,2,💛 Loyal Customers
78209683,545.0,1,545.0,552,Jhansi,1,🆕 New Customers
78254569,4655.55,2,2327.775,102,Kalyan-Dombivli,2,💛 Loyal Customers
78267238,2408.08,2,1204.04,247,Warangal,2,💛 Loyal Customers
78394303,2156.18,3,718.7266666666666,219,Bilaspur,3,💤 At-Risk Customers
78412820,658.5699999999999,2,329.28499999999997,8,Siliguri,3,💤 At-Risk Customers
78439088,358.16,1,358.16,333,Ballia,1,🆕 New Customers
78614729,3501.57,2,1750.785,350,Tiruvottiyur,2,💛 Loyal Customers
78678612,1843.02,3,614.34,44,Mehsana,3,💤 At-Risk Customers
78725001,1845.23,4,461.3075,198,Machilipatnam,3,💤 At-Risk Customers
78732957,2737.44,2,1368.72,48,Malegaon,2,💛 Loyal Customers
78748184,3402.24,2,1701.12,210,Karawal Nagar,2,💛 Loyal Customers
78750264,106.98,1,106.98,431,Ratlam,1,🆕 New Customers
78806824,2792.4700000000003,3,930.8233333333334,407,Guntakal,1,🆕 New Customers
78841932,789.6,2,394.8,409,Guna,1,🆕 New Customers
78847070,513.5999999999999,1,513.5999999999999,360,Anantapur,1,🆕 New Customers
78903046,291.44,2,145.72,110,Karawal Nagar,3,💤 At-Risk Customers
78961097,712.86,1,712.86,211,Udupi,3,💤 At-Risk Customers
79076101,96.33,1,96.33,291,Ujjain,1,🆕 New Customers
79135318,1120.99,3,373.66333333333336,330,Saharanpur,1,🆕 New Customers
79169760,1449.4299999999998,2,724.7149999999999,37,Nagaon,3,💤 At-Risk Customers
79206969,3601.6099999999997,5,720.3219999999999,111,Jamalpur,0,👑 Champions
79257353,2434.26,2,1217.13,185,Jaunpur,2,💛 Loyal Customers
79298972,2876.5,2,1438.25,239,Nadiad,2,💛 Loyal Customers
79369660,2240.34,2,1120.17,90,Purnia,3,💤 At-Risk Customers
79478655,2859.46,4,714.865,98,Silchar,0,👑 Champions
79591237,2584.02,3,861.34,168,Thane,3,💤 At-Risk Customers
79592021,3108.55,4,777.1375,5,Chittoor,0,👑 Champions
79628054,794.67,3,264.89,21,Pondicherry,3,💤 At-Risk Customers
79630614,1808.1,2,904.05,149,Sasaram,3,💤 At-Risk Customers
79672044,1327.98,3,442.66,103,Hapur,3,💤 At-Risk Customers
79695653,614.81,2,307.405,155,Sonipat,3,💤 At-Risk Customers
79726146,1329.51,1,1329.51,412,Kozhikode,1,🆕 New Customers
79742293,802.63,2,401.315,203,Hajipur,3,💤 At-Risk Customers
79764458,1942.48,5,388.496,1,Etawah,0,👑 Champions
79773912,4707.070000000001,2,2353.5350000000003,119,Jaunpur,2,💛 Loyal Customers
79789048,832.06,1,832.06,361,Ozhukarai,1,🆕 New Customers
79895967,5720.6900000000005,4,1430.1725000000001,80,Chennai,0,👑 Champions
79916464,3557.4300000000003,4,889.3575000000001,156,Shahjahanpur,0,👑 Champions
79919160,228.98000000000002,2,114.49000000000001,225,Silchar,3,💤 At-Risk Customers
79942821,864.3,1,864.3,58,Madhyamgram,3,💤 At-Risk Customers
79960955,4069.86,2,2034.93,276,New Delhi,2,💛 Loyal Customers
79991320,2509.45,3,836.4833333333332,5,Kumbakonam,3,💤 At-Risk Customers
80269328,2570.67,1,2570.67,32,Ambattur,2,💛 Loyal Customers
80286283,3616.41,2,1808.205,10,Ahmednagar,2,💛 Loyal Customers
80315623,3014.01,2,1507.005,366,Loni,2,💛 Loyal Customers
80371626,473.17999999999995,2,236.58999999999997,505,Karimnagar,1,🆕 New Customers
80476444,189.47,1,189.47,296,Eluru,1,🆕 New Customers
80499378,527.4,1,527.4,251,South Dumdum,1,🆕 New Customers
80517784,5996.740000000001,6,999.4566666666668,220,Raiganj,0,👑 Champions
80571942,5232.62,6,872.1033333333334,13,Kishanganj,0,👑 Champions
80696046,2398.89,3,799.63,77,Agartala,3,💤 At-Risk Customers
80759416,288.38,1,288.38,1,Junagadh,3,💤 At-Risk Customers
80761521,1581.69,3,527.23,409,Latur,1,🆕 New Customers
80796977,2295.07,2,1147.535,66,Deoghar,3,💤 At-Risk Customers
80800079,1157.6499999999999,2,578.8249999999999,108,Bidhannagar,3,💤 At-Risk Customers
80833965,2514.3500000000004,2,1257.1750000000002,222,Sangli-Miraj & Kupwad,2,💛 Loyal Customers
80850753,736.26,2,368.13,450,Thane,1,🆕 New Customers
80858127,2015.04,1,2015.04,272,Raichur,2,💛 Loyal Customers
80862136,4367.5,4,1091.875,106,Ambattur,0,👑 Champions
80875034,3243.8199999999997,3,1081.2733333333333,82,Mahbubnagar,0,👑 Champions
80935110,3662.8500000000004,3,1220.95,225,Tumkur,0,👑 Champions
80952275,46.62,1,46.62,339,Bongaigaon,1,🆕 New Customers
80954112,1884.74,1,1884.74,522,Jammu,2,💛 Loyal Customers
81046421,254.16,1,254.16,445,Kalyan-Dombivli,1,🆕 New Customers
81088747,1251.0800000000002,2,625.5400000000001,102,Ujjain,3,💤 At-Risk Customers
81091233,3015.3999999999996,2,1507.6999999999998,160,Durgapur,2,💛 Loyal Customers
81102955,1655.6399999999999,1,1655.6399999999999,484,Bhiwani,2,💛 Loyal Customers
81136091,215.65,1,215.65,207,Nanded,3,💤 At-Risk Customers
81160474,844.46,1,844.46,258,Aizawl,1,🆕 New Customers
81174361,294.96,1,294.96,65,Bhopal,3,💤 At-Risk Customers
81183415,2857.14,2,1428.57,176,Imphal,2,💛 Loyal Customers
81200164,1814.96,2,907.48,225,Anantapur,3,💤 At-Risk Customers
81229704,1154.26,1,1154.26,82,Noida,3,💤 At-Risk Customers
81337068,4554.42,3,1518.14,31,Thiruvananthapuram,0,👑 Champions
81346291,2100.39,2,1050.195,248,Nizamabad,3,💤 At-Risk Customers
81352781,633.75,1,633.75,507,Dehradun,1,🆕 New Customers
81373608,66.12,1,66.12,444,Durg,1,🆕 New Customers
81377917,1479.57,1,1479.57,246,Maheshtala,2,💛 Loyal Customers
81382213,2391.8500000000004,2,1195.9250000000002,296,Burhanpur,2,💛 Loyal Customers
81420960,4716.0,3,1572.0,39,Hazaribagh,0,👑 Champions
81462774,16.86,1,16.86,286,Junagadh,1,🆕 New Customers
81500385,836.28,2,418.14,332,Ludhiana,1,🆕 New Customers
81528623,1271.1599999999999,2,635.5799999999999,517,Jamshedpur,1,🆕 New Customers
81533356,1857.77,3,619.2566666666667,303,Tiruppur,3,💤 At-Risk Customers
81541985,6149.75,4,1537.4375,358,Asansol,0,👑 Champions
81584486,3579.14,2,1789.57,370,Hazaribagh,2,💛 Loyal Customers
81605722,2369.41,3,789.8033333333333,255,Salem,3,💤 At-Risk Customers
81655250,2843.8500000000004,1,2843.8500000000004,441,Madurai,2,💛 Loyal Customers
81757554,1732.98,4,433.245,175,Shimoga,3,💤 At-Risk Customers
81763298,1817.75,2,908.875,34,Ichalkaranji,3,💤 At-Risk Customers
81808190,2407.6800000000003,4,601.9200000000001,108,Bhusawal,0,👑 Champions
81822494,2976.3500000000004,3,992.1166666666668,239,Sri Ganganagar,0,👑 Champions
81822935,3863.7599999999998,5,772.752,75,Nanded,0,👑 Champions
81906973,1086.5,3,362.1666666666667,350,Loni,1,🆕 New Customers
81932548,2811.7200000000003,2,1405.8600000000001,30,Etawah,2,💛 Loyal Customers
81940369,2199.27,2,1099.635,436,Nellore,1,🆕 New Customers
81994445,1790.62,2,895.31,45,Kalyan-Dombivli,3,💤 At-Risk Customers
82032191,1603.62,1,1603.62,346,Satara,2,💛 Loyal Customers
82160592,827.77,1,827.77,245,Chittoor,1,🆕 New Customers
82169898,2150.14,3,716.7133333333333,87,Buxar,3,💤 At-Risk Customers
82179338,5077.62,3,1692.54,21,Ulhasnagar,0,👑 Champions
82286725,3542.34,4,885.585,171,Orai,0,👑 Champions
82322028,371.21999999999997,1,371.21999999999997,194,South Dumdum,3,💤 At-Risk Customers
82359623,6525.46,5,1305.092,131,Bellary,0,👑 Champions
82374625,2249.7,2,1124.85,296,Singrauli,2,💛 Loyal Customers
82425179,1345.17,3,448.39000000000004,211,Kakinada,3,💤 At-Risk Customers
82529927,3200.76,3,1066.92,188,Chinsurah,0,👑 Champions
82585664,3690.53,3,1230.1766666666667,241,Ludhiana,0,👑 Champions
82594354,3404.2799999999997,4,851.0699999999999,90,Avadi,0,👑 Champions
82700270,450.42,1,450.42,234,Kishanganj,1,🆕 New Customers
82708090,844.28,1,844.28,441,Panvel,1,🆕 New Customers
82770142,154.22,1,154.22,1,Karaikudi,3,💤 At-Risk Customers
82804543,930.84,2,465.42,14,Arrah,3,💤 At-Risk Customers
82854537,3726.69,3,1242.23,49,Varanasi,0,👑 Champions
82898985,832.06,1,832.06,312,Pondicherry,1,🆕 New Customers
82900175,2282.6,2,1141.3,34,Baranagar,3,💤 At-Risk Customers
82918668,2002.7900000000002,2,1001.3950000000001,138,Gudivada,3,💤 At-Risk Customers
82948843,2046.69,2,1023.345,303,Phusro,1,🆕 New Customers
82989313,1794.16,3,598.0533333333334,5,Deoghar,3,💤 At-Risk Customers
83023956,3928.4400000000005,2,1964.2200000000003,238,Nanded,2,💛 Loyal Customers
83034412,2744.64,1,2744.64,145,Jamnagar,2,💛 Loyal Customers
83039559,687.0799999999999,2,343.53999999999996,251,Jalgaon,3,💤 At-Risk Customers
83058329,274.25,1,274.25,57,Varanasi,3,💤 At-Risk Customers
83155219,1028.82,1,1028.82,134,Satara,3,💤 At-Risk Customers
83236183,4471.68,3,1490.5600000000002,68,Panihati,0,👑 Champions
83262890,3645.1,2,1822.55,179,Ulhasnagar,2,💛 Loyal Customers
83298567,5171.5199999999995,3,1723.84,201,Asansol,0,👑 Champions
83304462,3022.19,2,1511.095,14,Jamnagar,2,💛 Loyal Customers
83304571,3094.31,4,773.5775,102,Dharmavaram,0,👑 Champions
83348353,1755.96,1,1755.96,494,Gurgaon,2,💛 Loyal Customers
83404008,1017.54,2,508.77,83,Berhampore,3,💤 At-Risk Customers
83412446,4243.91,3,1414.6366666666665,40,Avadi,0,👑 Champions
83577942,3486.4399999999996,4,871.6099999999999,227,Shivpuri,0,👑 Champions
83588803,339.76,1,339.76,298,Tinsukia,1,🆕 New Customers
83597876,203.13,2,101.565,133,Katni,3,💤 At-Risk Customers
83610315,310.69,1,310.69,172,Shahjahanpur,3,💤 At-Risk Customers
83660688,4091.85,4,1022.9625,438,Kottayam,0,👑 Champions
83701325,3432.67,4,858.1675,29,Dehradun,0,👑 Champions
83867512,2707.11,2,1353.555,18,Kadapa,3,💤 At-Risk Customers
83964902,1103.76,1,1103.76,203,Bhimavaram,3,💤 At-Risk Customers
84066402,5834.46,5,1166.892,11,Amritsar,0,👑 Champions
84119685,1893.95,3,631.3166666666667,4,Sambhal,3,💤 At-Risk Customers
84161531,4949.4,3,1649.8,333,Rohtak,2,💛 Loyal Customers
84257716,1224.08,1,1224.08,261,Hazaribagh,2,💛 Loyal Customers
84275450,2895.0299999999997,3,965.0099999999999,286,Nellore,3,💤 At-Risk Customers
84361534,3127.49,2,1563.745,293,Narasaraopet,2,💛 Loyal Customers
84377964,6173.37,4,1543.3425,295,Tezpur,0,👑 Champions
84448310,1418.9599999999998,2,709.4799999999999,122,Mumbai,3,💤 At-Risk Customers
84456355,1894.62,3,631.54,253,Karawal Nagar,3,💤 At-Risk Customers
84468124,4405.009999999999,5,881.0019999999998,21,Gaya,0,👑 Champions
84572019,1024.2,2,512.1,5,Burhanpur,3,💤 At-Risk Customers
84641682,2662.7799999999997,2,1331.3899999999999,49,Bhilai,3,💤 At-Risk Customers
84824280,5039.4800000000005,6,839.9133333333334,97,Ongole,0,👑 Champions
84826389,1796.4900000000002,1,1796.4900000000002,489,Sonipat,2,💛 Loyal Customers
84848018,1877.46,3,625.82,188,Alappuzha,3,💤 At-Risk Customers
84850688,4475.58,2,2237.79,376,Barasat,2,💛 Loyal Customers
84862161,3410.56,2,1705.28,173,Farrukhabad,2,💛 Loyal Customers
84929351,1632.76,1,1632.76,250,Gandhinagar,2,💛 Loyal Customers
84937877,2358.82,2,1179.41,73,Guntur,3,💤 At-Risk Customers
84953008,3046.1,5,609.22,53,Bongaigaon,0,👑 Champions
84986716,893.04,1,893.04,234,Begusarai,1,🆕 New Customers
84993732,2121.9,2,1060.95,51,Aligarh,3,💤 At-Risk Customers
85006599,5191.96,3,1730.6533333333334,172,Shimoga,0,👑 Champions
85016568,795.1,1,795.1,447,Tinsukia,1,🆕 New Customers
85020453,496.59,2,248.295,287,Jaunpur,1,🆕 New Customers
85072416,1283.99,2,641.995,230,Loni,3,💤 At-Risk Customers
85074810,5050.280000000001,5,1010.0560000000002,44,Bhagalpur,0,👑 Champions
85088479,1755.96,1,1755.96,385,Rajkot,2,💛 Loyal Customers
85177880,1247.25,1,1247.25,26,Bardhaman,3,💤 At-Risk Customers
85198177,1767.74,4,441.935,0,Jammu,3,💤 At-Risk Customers
85218071,1606.2600000000002,2,803.1300000000001,170,Hyderabad,3,💤 At-Risk Customers
85233498,886.34,1,886.34,408,Bijapur,1,🆕 New Customers
85340038,1523.9,2,761.95,321,Noida,1,🆕 New Customers
85354059,1618.4,4,404.6,151,Begusarai,3,💤 At-Risk Customers
